,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bayes__alpha,param_bayes__fit_prior,param_preprocessing__getlemmas,param_preprocessing__getstemmer,param_preprocessing__removestopwords,param_tfidf__analyzer,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
104,0.622331698735555,0.004783916353668974,0.3359988530476888,0.017959286827079896,1.0,True,False,True,False,char_wb,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5361842105263158,0.5247524752475248,0.5412541254125413,0.5340636037287939,0.0069016348031665205,419
105,0.7556580702463785,0.09275792923367594,0.33700744311014813,0.041081496826215,1.0,True,False,True,False,char_wb,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5230263157894737,0.5016501650165016,0.5478547854785478,0.5241770887615077,0.018880500467154074,468
106,0.7579988638559977,0.03395113172687831,0.3536688486735026,0.027399259839089495,1.0,True,False,True,False,char_wb,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5230263157894737,0.5016501650165016,0.5577557755775577,0.527477418794511,0.023120252630948367,456
107,0.6359933217366537,0.06231681182450046,0.29068811734517414,0.008730775726613084,1.0,True,False,True,False,char_wb,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5394736842105263,0.5313531353135313,0.5610561056105611,0.543960975044873,0.012534444420358002,323
108,0.20432209968566895,0.0038484367767022765,0.10366431872049968,0.012500091825542205,1.0,True,False,False,True,word,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5427631578947368,0.5412541254125413,0.5874587458745875,0.5571586763939552,0.02143423978368004,215
109,0.23499313990275064,0.012818340351270593,0.10866514841715495,0.02358539639554399,1.0,True,False,False,True,word,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5460526315789473,0.5346534653465347,0.5775577557755776,0.5527546175670198,0.018145375837811593,238
110,0.2526699701944987,0.017213247894089036,0.12366898854573567,0.013474078549873886,1.0,True,False,False,True,word,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5493421052631579,0.528052805280528,0.5874587458745875,0.5549512188060911,0.02457455405521964,229
111,0.262007474899292,0.005103000169476334,0.11166048049926758,0.013673788685452857,1.0,True,False,False,True,word,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5427631578947368,0.5313531353135313,0.594059405940594,0.556058566382954,0.027271413716442174,223
112,0.31530992190043133,0.047161444192079016,0.11767816543579102,0.01472688332586953,1.0,True,False,False,True,word,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5460526315789473,0.528052805280528,0.5841584158415841,0.5527546175670198,0.023390131056287577,238
113,0.22934540112813315,0.005340474964830995,0.11098519961039226,0.004925999499805838,1.0,True,False,False,True,word,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5361842105263158,0.5445544554455446,0.5775577557755776,0.5527654739158127,0.01786072376029761,237
114,0.21568512916564941,0.03210462695337092,0.1113123099009196,0.014705393320656101,1.0,True,False,False,True,char,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.5197368421052632,0.5082508250825083,0.5016501650165016,0.5098792774014244,0.007473101308226294,525
115,0.2503472963968913,0.011135316290392449,0.13231571515401205,0.008167620462423284,1.0,True,False,False,True,char,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.5328947368421053,0.5247524752475248,0.504950495049505,0.5208659023797116,0.011734542991625017,488
116,0.2999759515126546,0.016298928061919474,0.15236051877339682,0.03113099790471345,1.0,True,False,False,True,char,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5460526315789473,0.5379537953795379,0.5379537953795379,0.5406534074460078,0.0038178279975476636,355
117,0.3746646245320638,0.01429463312122465,0.17400217056274414,0.013954170713586135,1.0,True,False,False,True,char,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5361842105263158,0.5313531353135313,0.5445544554455446,0.5373639337617973,0.0054535935242263685,384
118,0.521334171295166,0.03821170884355286,0.20266548792521158,0.0066506047731121785,1.0,True,False,False,True,char,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5394736842105263,0.5214521452145214,0.5511551155115512,0.5373603149788663,0.012217920124378863,385
119,0.28832117716471356,0.02617430131193914,0.14234519004821777,0.019209248558202153,1.0,True,False,False,True,char,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.555921052631579,0.5214521452145214,0.5478547854785478,0.5417426611082161,0.014720619164292957,347
120,0.21799921989440918,0.016676113076252604,0.11699922879536946,0.008522085376919489,1.0,True,False,False,True,char_wb,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5230263157894737,0.528052805280528,0.5082508250825083,0.5197766487175034,0.00840435827412093,495
121,0.29598236083984375,0.05327159943491408,0.15633400281270346,0.022390869878714956,1.0,True,False,False,True,char_wb,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5197368421052632,0.5379537953795379,0.5115511551155115,0.5230805975334375,0.011035106962190596,478
122,0.3526600201924642,0.004985987370523856,0.14835190773010254,0.009762080769523734,1.0,True,False,False,True,char_wb,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5296052631578947,0.5214521452145214,0.5445544554455446,0.5318706212726535,0.009566541347972014,435
123,0.41298238436381024,0.02698927190624863,0.16600211461385092,0.025665243092609025,1.0,True,False,False,True,char_wb,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5197368421052632,0.504950495049505,0.5445544554455446,0.5230805975334376,0.01634021511558428,477
124,0.4546639919281006,0.04644937093108204,0.2036717732747396,0.007116189649094615,1.0,True,False,False,True,char_wb,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5328947368421053,0.504950495049505,0.5544554455445545,0.5307668924787216,0.020266241587188195,446
125,0.2913329601287842,0.018262641089286942,0.13966917991638184,0.016106857360881577,1.0,True,False,False,True,char_wb,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.555921052631579,0.5313531353135313,0.5478547854785478,0.5450429911412195,0.010224978594376304,318
126,0.22330594062805176,0.01695192146968647,0.10370786984761556,0.014375459140301016,1.0,True,False,False,False,word,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5493421052631579,0.5412541254125413,0.5874587458745875,0.5593516588500955,0.020147127343085703,199
127,0.23133126894632974,0.008804339651503542,0.10267845789591472,0.0194131392362916,1.0,True,False,False,False,word,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5460526315789473,0.5346534653465347,0.5874587458745875,0.5560549476000232,0.02268823714689604,224
128,0.25490784645080566,0.00782495544789309,0.12033836046854655,0.012972925185559618,1.0,True,False,False,False,word,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5526315789473685,0.5313531353135313,0.5874587458745875,0.5571478200451624,0.02312656782933538,219
129,0.2990230719248454,0.013153806542346354,0.1306459903717041,0.01651391394534313,1.0,True,False,False,False,word,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5625,0.5247524752475248,0.5874587458745875,0.5582370737073707,0.025776584974493144,209
130,0.3223276933034261,0.030166742674044116,0.12066086133321126,0.016050599744206764,1.0,True,False,False,False,word,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5625,0.5247524752475248,0.5874587458745875,0.5582370737073707,0.025776584974493144,209
131,0.24666349093119302,0.008178005618663739,0.10166708628336589,0.010145060563340268,1.0,True,False,False,False,word,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5493421052631579,0.5544554455445545,0.5775577557755776,0.5604517688610967,0.012274571369220532,180
132,0.21035369237263998,0.01397365738133177,0.09864489237467448,0.01439885557686575,1.0,True,False,False,False,char,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.5230263157894737,0.5247524752475248,0.47854785478547857,0.5087755486074923,0.02138582103430077,531
133,0.26530949274698895,0.013283797877701812,0.13434235254923502,0.020881922438894283,1.0,True,False,False,False,char,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.4967105263157895,0.5214521452145214,0.5082508250825083,0.5088044988709397,0.010108308214220598,528
134,0.4536621570587158,0.08484201113109792,0.277002493540446,0.05981435940008608,1.0,True,False,False,False,char,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5230263157894737,0.5214521452145214,0.528052805280528,0.5241770887615077,0.0028148874638981563,468
135,0.7070293426513672,0.21410752239076747,0.26202162106831867,0.12629611781117636,1.0,True,False,False,False,char,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5328947368421053,0.504950495049505,0.5610561056105611,0.5329671125007237,0.022905076770360952,427
136,0.5914789835611979,0.04253167566997789,0.2843476931254069,0.07639593089007124,1.0,True,False,False,False,char,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5427631578947368,0.5082508250825083,0.5610561056105611,0.5373566961959354,0.021894014158928502,386
137,0.6145075162251791,0.14721390725081956,0.24266473452250162,0.04460847911950964,1.0,True,False,False,False,char,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.5394736842105263,0.5181518151815182,0.5610561056105611,0.5395605350008684,0.01751571088289505,366
138,0.31154974301656085,0.053560074120143054,0.11566535631815593,0.005312757731018166,1.0,True,False,False,False,char_wb,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.5164473684210527,0.5379537953795379,0.5214521452145214,0.5252844363383707,0.009188632164205783,465
139,0.3550003369649251,0.04465512506023555,0.14933419227600098,0.020882867323923193,1.0,True,False,False,False,char_wb,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.4868421052631579,0.5148514851485149,0.5247524752475248,0.5088153552197325,0.016054598229702555,526
140,0.3816685676574707,0.035652292790981095,0.1808605988820394,0.021486842544154127,1.0,True,False,False,False,char_wb,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5164473684210527,0.49174917491749176,0.5115511551155115,0.506582566151352,0.010677557392522267,537
141,0.4273306528727214,0.03073581753717118,0.21234965324401855,0.022655601475617227,1.0,True,False,False,False,char_wb,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5164473684210527,0.48184818481848185,0.528052805280528,0.5087827861733542,0.01962610682711907,530
142,0.466309388478597,0.014688718964149052,0.2136841615041097,0.00948764717299604,1.0,True,False,False,False,char_wb,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5197368421052632,0.49174917491749176,0.5478547854785478,0.5197802675004343,0.02290504017941511,493
143,0.303342342376709,0.010640516575498443,0.1473229726155599,0.013270315674240333,1.0,True,False,False,False,char_wb,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': True, 'preprocessing__getlemmas': False, 'preprocessing__getstemmer': False, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5394736842105263,0.5082508250825083,0.5478547854785478,0.5318597649238608,0.017041072832828724,438
144,0.5209960142771403,0.03397523880457047,0.24833297729492188,0.02678740130499692,1.0,False,True,True,True,word,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5296052631578947,0.5214521452145214,0.5808580858085809,0.5439718313936656,0.02629404440326146,322
145,0.4900050163269043,0.02210708364848936,0.2403289477030436,0.019013530148306215,1.0,False,True,True,True,word,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.555921052631579,0.5247524752475248,0.594059405940594,0.5582443112732326,0.0283420865917395,207
146,0.49346240361531574,0.01330310976247295,0.2803744475046794,0.04535242449716666,1.0,False,True,True,True,word,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5526315789473685,0.5247524752475248,0.6039603960396039,0.5604481500781658,0.032805464658937356,181
147,0.5246527989705404,0.008738362886945617,0.23640592892964682,0.010171171761307695,1.0,False,True,True,True,word,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5592105263157895,0.5214521452145214,0.6072607260726073,0.562641132534306,0.03511509581827126,153
148,0.5869913895924886,0.01123705299196985,0.2576754887898763,0.01686097096526062,1.0,False,True,True,True,word,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 5)}",0.5592105263157895,0.5181518151815182,0.6105610561056105,0.562641132534306,0.03780382472988351,153
149,0.5133438110351562,0.023051627120334255,0.24114044507344565,0.005366982822937111,1.0,False,True,True,True,word,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (2, 3)}",0.5625,0.5379537953795379,0.5511551155115512,0.5505363036303631,0.010030494717796767,261
150,0.47556885083516437,0.001821563654526336,0.27267710367838544,0.015422761076917323,1.0,False,True,True,True,char,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 1)}",0.47039473684210525,0.49504950495049505,0.5082508250825083,0.4912316889583696,0.015688693241282445,564
151,0.5196510950724283,0.016438851875205277,0.24734624226888022,0.00838514345378784,1.0,False,True,True,True,char,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 2)}",0.5164473684210527,0.5247524752475248,0.5016501650165016,0.5142833362283596,0.00955480545766956,517
152,0.5590142409006754,0.024317425324082233,0.30498751004536945,0.028481117633380335,1.0,False,True,True,True,char,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 3)}",0.5394736842105263,0.5346534653465347,0.5511551155115512,0.5417607550228708,0.006928161575177807,344
153,0.6803313891092936,0.018545213503480068,0.3733617464701335,0.09201217517917962,1.0,False,True,True,True,char,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 4)}",0.5361842105263158,0.528052805280528,0.5544554455445545,0.5395641537837994,0.011040617903775588,361
154,0.7786661783854166,0.05313120103509557,0.32866859436035156,0.015410281886652102,1.0,False,True,True,True,char,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (1, 5)}",0.5361842105263158,0.5313531353135313,0.5742574257425742,0.5472649238608072,0.019188211490492366,285
155,0.5446688334147135,0.0052465156073452784,0.3296627998352051,0.054979736728285086,1.0,False,True,True,True,char,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char', 'tfidf__ngram_range': (2, 3)}",0.5592105263157895,0.5412541254125413,0.5478547854785478,0.5494398124022929,0.007415853113939578,274
156,0.5580129623413086,0.07433375177972555,0.29265332221984863,0.06621845093862504,1.0,False,True,True,True,char_wb,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 1)}",0.46710526315789475,0.504950495049505,0.48514851485148514,0.4857347576862949,0.015455811306829157,573
157,0.6268344720204672,0.020060137296618343,0.294333537419637,0.03953439734415526,1.0,False,True,True,True,char_wb,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 2)}",0.5197368421052632,0.5082508250825083,0.5082508250825083,0.5120794974234265,0.005414560350409391,522
158,0.6092183589935303,0.0604209116365495,0.2992401123046875,0.010012336636694328,1.0,False,True,True,True,char_wb,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 3)}",0.5427631578947368,0.5379537953795379,0.5544554455445545,0.5450574662729432,0.006929357966549694,311
159,0.6373264789581299,0.03611913665707238,0.3239889939626058,0.030681335420854276,1.0,False,True,True,True,char_wb,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 4)}",0.5328947368421053,0.5214521452145214,0.5544554455445545,0.536267442533727,0.013682977646947895,397
160,0.8739356994628906,0.0893058483866932,0.41899919509887695,0.05296071562828085,1.0,False,True,True,True,char_wb,"(1, 5)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (1, 5)}",0.5328947368421053,0.528052805280528,0.5742574257425742,0.5450683226217358,0.020734253158496804,309
161,0.605994462966919,0.08071833443690385,0.2733449935913086,0.02084851065328541,1.0,False,True,True,True,char_wb,"(2, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': True, 'tfidf__analyzer': 'char_wb', 'tfidf__ngram_range': (2, 3)}",0.5657894736842105,0.5445544554455446,0.5445544554455446,0.5516327948584333,0.010010283596787123,255
162,0.5523029168446859,0.026740548089933126,0.3376839955647786,0.06182948794121085,1.0,False,True,True,False,word,"(1, 1)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 1)}",0.5296052631578947,0.5082508250825083,0.594059405940594,0.5439718313936658,0.036474437161519546,321
163,0.6150077978769938,0.060850867645178795,0.36166564623514813,0.09382498776049167,1.0,False,True,True,False,word,"(1, 2)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 2)}",0.5526315789473685,0.5247524752475248,0.6105610561056105,0.562648370100168,0.03574008222307983,149
164,0.6083329518636068,0.006603480305964514,0.3133331934611003,0.031115710881766363,1.0,False,True,True,False,word,"(1, 3)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 3)}",0.5592105263157895,0.5247524752475248,0.6105610561056105,0.5648413525563082,0.03525675150788234,120
165,0.6346770922342936,0.014802757698165676,0.27398022015889484,0.013966760932038198,1.0,False,True,True,False,word,"(1, 4)","{'bayes__alpha': 1.0, 'bayes__fit_prior': False, 'preprocessing__getlemmas': True, 'preprocessing__getstemmer': True, 'preprocessing__removestopwords': False, 'tfidf__analyzer': 'word', 'tfidf__ngram_range': (1, 4)}",0.5526315789473685,0.528052805280528,0.6072607260726073,0.5626483701001679,0.03310312933646583,151
