,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bayes__alpha,param_vectorizer__analyzer,param_vectorizer__binary,param_vectorizer__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,0.08557624816894531,0.005849472770803417,0.012995290756225585,0.001388804054170025,1.0,word,False,"(1, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 3)}",0.5168539325842697,0.5393258426966292,0.5393258426966292,0.5224719101123596,0.6101694915254238,0.5456294039230623,0.033493850021619434,18
45,0.11165642738342285,0.008249481891975741,0.014691352844238281,0.002181672232321747,1.0,word,False,"(1, 4)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 4)}",0.5112359550561798,0.5393258426966292,0.5449438202247191,0.5168539325842697,0.5932203389830508,0.5411159779089697,0.029031651736792265,29
46,0.14623217582702636,0.017383512955439863,0.017854738235473632,0.0014327178660703877,1.0,word,False,"(1, 5)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 5)}",0.5112359550561798,0.5337078651685393,0.5449438202247191,0.5168539325842697,0.5932203389830508,0.5399923824033518,0.029187487828955777,31
47,0.06086411476135254,0.001107125640037092,0.009313678741455078,0.001835199990991955,1.0,word,False,"(2, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'word', 'vectorizer__binary': False, 'vectorizer__ngram_range': (2, 3)}",0.5224719101123596,0.5168539325842697,0.5449438202247191,0.550561797752809,0.5819209039548022,0.543350472925792,0.023152542609241628,26
48,0.038993120193481445,0.0070675280714402235,0.008994436264038086,0.0021846720919160624,1.0,char,True,"(1, 1)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 1)}",0.47752808988764045,0.5168539325842697,0.5280898876404494,0.5280898876404494,0.4858757062146893,0.5072875007934996,0.021452658104844237,63
49,0.08491077423095703,0.006120788382570108,0.020651531219482423,0.0027252086633039055,1.0,char,True,"(1, 2)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 2)}",0.5168539325842697,0.4550561797752809,0.5224719101123596,0.5280898876404494,0.5423728813559322,0.5129689582936583,0.03017456621059755,57
50,0.19028234481811523,0.015320343571813201,0.039873170852661136,0.004454729401361783,1.0,char,True,"(1, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 3)}",0.4887640449438202,0.47191011235955055,0.5224719101123596,0.5561797752808989,0.5649717514124294,0.5208595188218117,0.03639278286308638,43
51,0.2922084331512451,0.013323864032300004,0.05949177742004395,0.004975325666850413,1.0,char,True,"(1, 4)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 4)}",0.47752808988764045,0.47191011235955055,0.5280898876404494,0.5393258426966292,0.5706214689265536,0.5174950803021646,0.037647297174305545,48
52,0.496353006362915,0.03772545569610394,0.09817514419555665,0.011054708164424307,1.0,char,True,"(1, 5)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 5)}",0.47752808988764045,0.47191011235955055,0.5224719101123596,0.5393258426966292,0.5706214689265536,0.5163714847965467,0.03739733006719977,52
53,0.19165377616882323,0.029072007170724654,0.03951950073242187,0.00949595154264519,1.0,char,True,"(2, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': True, 'vectorizer__ngram_range': (2, 3)}",0.5,0.47752808988764045,0.5168539325842697,0.550561797752809,0.5480225988700564,0.5185932838189551,0.028011269753519894,47
54,0.03575315475463867,0.0016543996874709556,0.010989999771118164,0.006206307803840956,1.0,char,False,"(1, 1)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 1)}",0.5112359550561798,0.5,0.5,0.5280898876404494,0.536723163841808,0.5152098013076875,0.014880785981480845,53
55,0.0972060203552246,0.00638927113353472,0.02365555763244629,0.0023809710220019163,1.0,char,False,"(1, 2)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 2)}",0.5168539325842697,0.48314606741573035,0.5393258426966292,0.5280898876404494,0.5310734463276836,0.5196978353329523,0.019642857537650646,45
56,0.17401604652404784,0.00640571625478523,0.035145807266235354,0.002650008430649495,1.0,char,False,"(1, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 3)}",0.4943820224719101,0.4943820224719101,0.5224719101123596,0.5561797752808989,0.5310734463276836,0.5196978353329526,0.023451280222543915,44
57,0.31127262115478516,0.024334012603759867,0.060608625411987305,0.004268982268833752,1.0,char,False,"(1, 4)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 4)}",0.48314606741573035,0.48314606741573035,0.5280898876404494,0.550561797752809,0.5423728813559322,0.5174633403161303,0.028928418782153475,49
58,0.49175705909729006,0.03951843070242725,0.08489928245544434,0.006309567996294421,1.0,char,False,"(1, 5)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 5)}",0.47752808988764045,0.47752808988764045,0.5224719101123596,0.5617977528089888,0.5536723163841808,0.518599631816162,0.036013632174759766,46
59,0.16289238929748534,0.01554739805383007,0.03266639709472656,0.0028863027606567553,1.0,char,False,"(2, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char', 'vectorizer__binary': False, 'vectorizer__ngram_range': (2, 3)}",0.5056179775280899,0.4943820224719101,0.5449438202247191,0.550561797752809,0.536723163841808,0.5264457563638671,0.022321587424138242,41
60,0.06255688667297363,0.006665349983941657,0.01722869873046875,0.003469351522249655,1.0,char_wb,True,"(1, 1)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 1)}",0.47752808988764045,0.5168539325842697,0.5280898876404494,0.5280898876404494,0.4858757062146893,0.5072875007934996,0.021452658104844237,63
61,0.3178741455078125,0.1714541541746548,0.08162961006164551,0.052850055905605,1.0,char_wb,True,"(1, 2)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 2)}",0.5056179775280899,0.4606741573033708,0.5280898876404494,0.5280898876404494,0.5480225988700564,0.5140989017964831,0.0298946215681425,55
62,0.2686600685119629,0.04949158426816796,0.05366220474243164,0.007638809990426062,1.0,char_wb,True,"(1, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 3)}",0.48314606741573035,0.47191011235955055,0.5168539325842697,0.5449438202247191,0.5254237288135594,0.5084555322795657,0.027077609596442113,62
63,0.31484298706054686,0.020542840798305026,0.06427550315856934,0.005162464893521066,1.0,char_wb,True,"(1, 4)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 4)}",0.47191011235955055,0.4606741573033708,0.5,0.5393258426966292,0.536723163841808,0.5017266552402717,0.03229789363476079,69
64,0.40920143127441405,0.05151317370404114,0.09457449913024903,0.037328421804125024,1.0,char_wb,True,"(1, 5)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (1, 5)}",0.47752808988764045,0.4606741573033708,0.4943820224719101,0.5561797752808989,0.536723163841808,0.5050974417571256,0.03593858280520323,65
65,0.20169835090637206,0.047860242610693146,0.039117956161499025,0.008098916459211531,1.0,char_wb,True,"(2, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': True, 'vectorizer__ngram_range': (2, 3)}",0.47752808988764045,0.4606741573033708,0.5056179775280899,0.5449438202247191,0.5141242937853108,0.5005776677458262,0.029328636076731945,70
66,0.06116995811462402,0.0023416034593731773,0.016202592849731447,0.002484411032086346,1.0,char_wb,False,"(1, 1)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 1)}",0.5393258426966292,0.5280898876404494,0.5056179775280899,0.5168539325842697,0.519774011299435,0.5219323303497746,0.011287660134202137,42
67,0.13085813522338868,0.008382589782473875,0.03195400238037109,0.0013054077436567952,1.0,char_wb,False,"(1, 2)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 2)}",0.4887640449438202,0.4943820224719101,0.5280898876404494,0.5393258426966292,0.519774011299435,0.5140671618104488,0.019467708467342283,56
68,0.23297057151794434,0.050924100781026944,0.05145564079284668,0.010325906455172522,1.0,char_wb,False,"(1, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 3)}",0.4887640449438202,0.47752808988764045,0.5056179775280899,0.5280898876404494,0.519774011299435,0.503954802259887,0.018786410554322515,67
69,0.3169227600097656,0.017144075004635103,0.06767196655273437,0.004113633392850929,1.0,char_wb,False,"(1, 4)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 4)}",0.47191011235955055,0.4606741573033708,0.4887640449438202,0.550561797752809,0.5141242937853108,0.4972068812289723,0.03218320643460494,71
70,0.38442258834838866,0.016957572774625014,0.07715773582458496,0.01283570601561298,1.0,char_wb,False,"(1, 5)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (1, 5)}",0.47752808988764045,0.449438202247191,0.47752808988764045,0.5449438202247191,0.5254237288135594,0.49497238621215,0.03494680912864658,72
71,0.18383345603942872,0.04582095440689471,0.03716192245483398,0.006465321341909893,1.0,char_wb,False,"(2, 3)","{'bayes__alpha': 1.0, 'vectorizer__analyzer': 'char_wb', 'vectorizer__binary': False, 'vectorizer__ngram_range': (2, 3)}",0.4943820224719101,0.4887640449438202,0.5,0.5337078651685393,0.5310734463276836,0.5095854757823906,0.018974619198057634,61
